station_id,name,lat,lon,capacity
f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9,Prospect Sq & 91st St,41.7282338,-87.6675239,15
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,Blue Island Ave & 18th St,41.857556,-87.661535,15
a3a79adb-a135-11e9-9cda-0a87ae2ba916,Green St & Madison St,41.881859328038225,-87.64926373958588,27
1867616662773391950,Karlov Ave & Armitage Ave,41.91748,-87.728952,15
a3af2737-a135-11e9-9cda-0a87ae2ba916,Clark St & Elmdale Ave,41.990860448125574,-87.66972362995148,15
a3a5a9d0-a135-11e9-9cda-0a87ae2ba916,Blackstone Ave & Hyde Park Blvd,41.802562,-87.590368,19
a3ab9119-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Lawrence Ave,41.968445,-87.674226,47
a3a83ba1-a135-11e9-9cda-0a87ae2ba916,Wood St & Webster Ave,41.92105672992757,-87.67279744148254,19
a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,Broadway & Berwyn Ave,41.978116,-87.660134,15
a3ad95a7-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 63rd St,41.78053094070882,-87.6059702038765,15
a3af9a83-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,15
a3aa4017-a135-11e9-9cda-0a87ae2ba916,Broadway & Waveland Ave,41.949074,-87.648636,15
a3a965b2-a135-11e9-9cda-0a87ae2ba916,Hermitage Ave & Polk St,41.871514,-87.669886,15
a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grand Ave,41.891072,-87.666611,15
a3b1c47b-a135-11e9-9cda-0a87ae2ba916,Central Ave & Harrison St,41.872993,-87.764499,11
a3b23785-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 63rd St,41.779374,-87.664843,11
a3b29fae-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 82nd St,41.746559,-87.586005,11
a3ac3b03-a135-11e9-9cda-0a87ae2ba916,Clark St & Touhy Ave,42.01256011541,-87.6743671152,15
a3b419d9-a135-11e9-9cda-0a87ae2ba916,Wood St & Chicago Ave,41.895634,-87.672069,15
a3afb401-a135-11e9-9cda-0a87ae2ba916,Monticello Ave & Irving Park Rd,41.95400483876,-87.7191281797,15
a3b2d2b7-a135-11e9-9cda-0a87ae2ba916,Halsted St & 59th St,41.787539,-87.644874,11
a3af2c5f-a135-11e9-9cda-0a87ae2ba916,Broadway & Thorndale Ave,41.98974251144,-87.6601406209,19
a3acea44-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 71st St,41.76550800581,-87.616917925,11
a60781db-2bec-4a15-a4a2-363297aefcec,Halsted St & 73rd St,41.76160543804394,-87.64416097666071,15
a3b2862e-a135-11e9-9cda-0a87ae2ba916,Bennett Ave & 79th St,41.751785,-87.578496,11
a3a8804b-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19
a3a795d7-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Madison St,41.882134,-87.625125,19
a3af460f-a135-11e9-9cda-0a87ae2ba916,Clark St & Berwyn Ave,41.978030622486564,-87.66856491565704,19
a3a75885-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,23
a3a59ec3-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Lake St,41.88592,-87.66717,19
a3b1d532-a135-11e9-9cda-0a87ae2ba916,Austin Blvd & Madison St,41.880281,-87.774453,11
a3af8123-a135-11e9-9cda-0a87ae2ba916,Christiana Ave & Lawrence Ave,41.96835449363,-87.7118306675,15
1866476559603607834,Streeter Dr/Grand Ave,41.892401,-87.612388,4
a3ad2843-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,19
a3a46896-a135-11e9-9cda-0a87ae2ba916,Clark St & Randolph St,41.884576228,-87.63188991,43
a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,Morgan St & 18th St,41.858086,-87.651073,15
a3ad7b51-a135-11e9-9cda-0a87ae2ba916,DuSable Museum,41.79156801058,-87.6078521774,11
a3b00055-a135-11e9-9cda-0a87ae2ba916,Kosciuszko Park,41.93058537138,-87.7237773635,15
a3b0eb93-a135-11e9-9cda-0a87ae2ba916,Bosworth Ave & Howard St,42.019537,-87.669563,11
1850867138125484782,Woodlawn Ave & 58th St,41.789381,-87.596479,11
a3b26084-a135-11e9-9cda-0a87ae2ba916,Vernon Ave & 75th St,41.758361,-87.614138,11
a3ad42c3-a135-11e9-9cda-0a87ae2ba916,Halsted St & 47th Pl,41.80813391481,-87.6456165545,11
a3a6e866-a135-11e9-9cda-0a87ae2ba916,Rush St & Superior St,41.89576474564,-87.6259080327,23
8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,Torrence Ave & 126th Pl,41.66631200825726,-87.55721569061278,15
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,California Ave & North Ave,41.910459,-87.698045,11
a3b1efd6-a135-11e9-9cda-0a87ae2ba916,Marshfield Ave & 44th St,41.813996,-87.666589,11
a3a7af11-a135-11e9-9cda-0a87ae2ba916,Halsted St & 18th St,41.85750568031716,-87.64599144458771,15
a3af2216-a135-11e9-9cda-0a87ae2ba916,2112 W Peterson Ave,41.991178,-87.683593,11
a3a57a52-a135-11e9-9cda-0a87ae2ba916,Green St & Washington Blvd,41.88318130597391,-87.64872461557388,11
a3b3968b-a135-11e9-9cda-0a87ae2ba916,Clark St & Newport St,41.94454,-87.654678,15
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,Albany Ave & Bloomingdale Ave,41.91402671273,-87.705126462,15
391d5cd8-c87c-42f8-94df-823f94284005,Calumet Park,41.71370983035615,-87.53084421157837,15
a3b46866-a135-11e9-9cda-0a87ae2ba916,Rhodes Ave & 71st St,41.766,-87.611726,11
1871990322214447924,Lamon Ave & Armitage Ave,41.91676,-87.749458,15
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Armitage Ave,41.917805,-87.682437,11
87d2a090-22cd-471b-b622-fef3923999dd,Loomis St & 89th St,41.73237975329554,-87.65806943178177,15
a3a8711c-a135-11e9-9cda-0a87ae2ba916,Morgan St & Polk St,41.871737,-87.65103,19
a3add889-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & 24th St,41.8481,-87.715068,11
a3a771c2-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wrightwood Ave,41.928773,-87.663913,15
a3b26acf-a135-11e9-9cda-0a87ae2ba916,State St & 79th St,41.750794,-87.624424,11
a3a5b496-a135-11e9-9cda-0a87ae2ba916,California Ave & Milwaukee Ave,41.922695,-87.697153,15
a3af624c-a135-11e9-9cda-0a87ae2ba916,Budlong Woods Library,41.98366470886,-87.6964225611,11
a3b3686c-a135-11e9-9cda-0a87ae2ba916,California Ave & Cortez St,41.900363,-87.696704,15
a3b2f698-a135-11e9-9cda-0a87ae2ba916,Dodge Ave & Church St,42.048308,-87.698224,15
a3acd5b1-a135-11e9-9cda-0a87ae2ba916,Halsted St & 63rd St,41.77938114228,-87.6446208145,11
a3b49122-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Columbia Ave,42.004583,-87.661406,15
a3a45e3b-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Monroe St,41.881319815,-87.6295209193,39
a3b29a90-a135-11e9-9cda-0a87ae2ba916,Phillips Ave & 83rd St,41.744531,-87.56506,11
a3b453f2-a135-11e9-9cda-0a87ae2ba916,Carpenter St & 63rd St,41.77987,-87.650919,7
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Archer Ave,41.83920868403,-87.6656098589,15
a3afc347-a135-11e9-9cda-0a87ae2ba916,California Ave & Byron St,41.95216219326,-87.698051113,19
a3b25656-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 75th St,41.75916,-87.595751,11
a3a5d8db-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Division St,41.903266,-87.678435,19
1859717449875884116,Kedzie Ave & 66th Pl,41.772584,-87.703007,15
22afe78c-e8f7-4a80-969e-7ddeafdf49da,Halsted St & 104th St,41.70513978893236,-87.6424241065979,15
a3aca790-a135-11e9-9cda-0a87ae2ba916,Artesian Ave & Hubbard St,41.8895,-87.688257,27
a3b11993-a135-11e9-9cda-0a87ae2ba916,Central Ave & Lake St,41.887664,-87.765469,11
1863873701095594368,Wood St & 84th St,41.741192,-87.668106,15
a3afb917-a135-11e9-9cda-0a87ae2ba916,Sawyer Ave & Irving Park Rd,41.95358617895,-87.7093107999,15
6fd280b0-74de-4a89-947d-3be40afa079c,Altgeld Gardens,41.656665529673724,-87.59880065917969,15
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & North Ave,41.90965687563,-87.7166319516,15
a3a62025-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Webster Ave,41.921822,-87.64414,19
a3b2b92c-a135-11e9-9cda-0a87ae2ba916,South Chicago Ave & 83rd St,41.743921,-87.575225,11
a3a7cd56-a135-11e9-9cda-0a87ae2ba916,Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,15
a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,Morgan St & Pershing Rd,41.823613,-87.650931,7
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Webster Ave,41.922167,-87.638888,15
a3b2810e-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,11
a3a4c618-a135-11e9-9cda-0a87ae2ba916,Jefferson St & Monroe St,41.880329633634624,-87.64274597167967,19
1870208802121658482,Rainbow - Beach,41.75787144829,-87.54938625,15
1866477298337982542,Leavitt St/North Ave,41.910077,-87.682306,4
a3b2e20c-a135-11e9-9cda-0a87ae2ba916,Benson Ave & Church St,42.048214,-87.683485,15
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Addison St,41.946176,-87.673308,19
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,Broadway & Argyle St,41.973815,-87.65966,19
a3a8224f-a135-11e9-9cda-0a87ae2ba916,Halsted St & Dickens Ave,41.919936,-87.64883,23
a3b10f66-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Lake St,41.886841,-87.745261,11
1869052846885132442,Kedzie Ave & 73rd St,41.760703,-87.702292,15
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,Eastlake Ter & Howard St,42.01920250193227,-87.66430288553238,15
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,Western Ave & Winnebago Ave,41.91552,-87.687022,15
a3b21de7-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Garfield Blvd,41.792822,-87.664429,11
61695579-2f75-4090-a071-c76079b5fb5d,Michigan Ave & 71st St,41.765286,-87.621748,7
1872721263815561908,Damen Ave & 87th St,41.736044,-87.672861,15
b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd,Western Ave & 111th St,41.691211034981045,-87.68129736185074,23
a3ac7978-a135-11e9-9cda-0a87ae2ba916,Loomis St & Archer Ave,41.84163253965,-87.6574349533,11
a3b300d3-a135-11e9-9cda-0a87ae2ba916,Central St & Girard Ave,42.064313,-87.686152,15
a3b4728f-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Washington Blvd,41.883073,-87.656952,11
1863873159929715228,Damen Ave & 81st St,41.746534,-87.673055,15
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,St. Clair St & Erie St,41.89434513742426,-87.62279838323593,19
a3ab812d-a135-11e9-9cda-0a87ae2ba916,Adler Planetarium,41.866095,-87.607267,39
a3ad8587-a135-11e9-9cda-0a87ae2ba916,Museum of Science and Industry,41.79172820953,-87.583945009,27
a3b35885-a135-11e9-9cda-0a87ae2ba916,Keystone Ave & Fullerton Ave,41.92459,-87.72785,11
a3a88f84-a135-11e9-9cda-0a87ae2ba916,Shore Dr & 55th St,41.795212,-87.580715,19
a3a89488-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 55th St,41.795264,-87.596471,19
a3b241df-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 66th St,41.774074,-87.663815,7
a3a41526-a135-11e9-9cda-0a87ae2ba916,Streeter Dr & Grand Ave,41.892278,-87.612043,43
a3aab5c1-a135-11e9-9cda-0a87ae2ba916,Clark St & Leland Ave,41.96708783918421,-87.66729086637497,19
a3ac4548-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 67th St,41.773643,-87.567514,15
a3ac2671-a135-11e9-9cda-0a87ae2ba916,Halsted St & Wrightwood Ave,41.929143,-87.649077,15
a3b22815-a135-11e9-9cda-0a87ae2ba916,Marshfield Ave & 59th St,41.786833,-87.666215,11
1861588043429399408,McCormick Blvd & Devon Ave,41.997136,-87.711217,11
a3ad5c90-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 49th St,41.805772,-87.592464,15
a3af956e-a135-11e9-9cda-0a87ae2ba916,Rockwell St & Eastwood Ave,41.96590013976,-87.6936384935,15
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,Larrabee St & North Ave,41.91021,-87.6435,19
a77136ee-060b-433b-88d0-ec74af1ef7ad,Halsted St & 111th St,41.69226255589166,-87.64261186122894,15
1754781885939323186,Stony Island Ave & 63rd St,41.780506,-87.586853,11
a3aa91f4-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Diversey Pkwy,41.93258963429789,-87.66593635082245,15
1872721624592814362,Lockwood Ave & Wrightwood Ave,41.927766,-87.758544,15
a3adbedf-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Roosevelt Rd,41.86649278172,-87.7064961757,11
a3a42574-a135-11e9-9cda-0a87ae2ba916,Clark St & Lake St,41.88602082773,-87.6308760584,27
a3ab8bee-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Wrightwood Ave,41.928887,-87.658971,15
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,Clark St & Jarvis Ave,42.015963,-87.675005,11
a3a378ca-a135-11e9-9cda-0a87ae2ba916,Burnham Harbor,41.85741178707404,-87.61379152536392,23
a3ad8aa3-a135-11e9-9cda-0a87ae2ba916,Harper Ave & 59th St,41.78794281287,-87.5883151702,15
a3b377cb-a135-11e9-9cda-0a87ae2ba916,Dodge Ave & Main St,42.03463185161588,-87.69918769598006,15
1861613253877461614,St. Louis & 71st St,41.764354,-87.710121,15
9e5ce0b6-198f-48fa-9363-64ab5ec2b222,Chicago State University,41.71896342165455,-87.60829567909241,23
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 50th St,41.803023,-87.664699,11
a3a4ea00-a135-11e9-9cda-0a87ae2ba916,Daley Center Plaza,41.884241,-87.629634,39
a3af5804-a135-11e9-9cda-0a87ae2ba916,Ridge Blvd & Touhy Ave,42.01213227742,-87.6829126443,11
a3a46e71-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Lake St,41.886022,-87.624398,35
a3a6e359-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & North Ave,41.910535,-87.689556,15
a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,Paulina St & Howard St,42.019159,-87.673573,19
a3a9a778-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 13th St,41.865234,-87.666507,15
14d6e4b0-d0cc-4ccb-b757-e596d8c24a99,Torrence Ave & 106th St,41.702800850225906,-87.55972623825073,15
a3a5af44-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Congress Pkwy,41.87501,-87.67328,15
a3b42a3e-a135-11e9-9cda-0a87ae2ba916,Bernard St & Elston Ave,41.949923,-87.713949,11
a3b310ac-a135-11e9-9cda-0a87ae2ba916,University Library (NU),42.052939,-87.673447,15
a3a4f993-a135-11e9-9cda-0a87ae2ba916,Eckhart Park,41.89637337,-87.66098386,19
1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77,Yates Blvd & 93rd St,41.726166390245105,-87.5662761926651,15
